"ID"	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"Gene.symbol"	"Gene.title"
"8009513"	"0.785927"	"5.42e-01"	"0.640277"	"-6.43454"	"0.0658936"	""	""
"7895088"	"0.785927"	"5.42e-01"	"0.640241"	"-6.43456"	"0.0576416"	""	""
"7951429"	"0.785974"	"5.42e-01"	"-0.640148"	"-6.43462"	"-0.0537016"	"KBTBD3"	"kelch repeat and BTB domain containing 3"
"7984952"	"0.786079"	"5.43e-01"	"-0.639945"	"-6.43476"	"-0.0693538"	"C15orf39"	"chromosome 15 open reading frame 39"
"8117547"	"0.786079"	"5.43e-01"	"0.639927"	"-6.43477"	"0.0756756"	"PRSS16"	"protease, serine 16"
"8042223"	"0.786079"	"5.43e-01"	"-0.639911"	"-6.43479"	"-0.0834315"	"EHBP1"	"EH domain binding protein 1"
"8057517"	"0.786126"	"5.43e-01"	"-0.639818"	"-6.43485"	"-0.0440044"	"NCKAP1"	"NCK associated protein 1"
"8017378"	"0.786142"	"5.43e-01"	"-0.63976"	"-6.43489"	"-0.0513852"	"CYB561"	"cytochrome b561"
"8102817"	"0.786223"	"5.43e-01"	"0.63963"	"-6.43498"	"0.0518482"	"ELF2"	"E74 like ETS transcription factor 2"
"7895503"	"0.786243"	"5.43e-01"	"0.639539"	"-6.43504"	"0.2509061"	""	""
"8066542"	"0.786243"	"5.43e-01"	"0.639511"	"-6.43506"	"0.0768364"	"EPPIN-WFDC6///EPPIN"	"EPPIN-WFDC6 readthrough///epididymal peptidase inhibitor"
"8091556"	"0.786243"	"5.43e-01"	"-0.639467"	"-6.43509"	"-0.0471923"	""	""
"7948918"	"0.786243"	"5.43e-01"	"0.639413"	"-6.43512"	"0.0585176"	""	""
"8088468"	"0.786243"	"5.43e-01"	"0.639408"	"-6.43513"	"0.0751999"	"NPCDR1"	"nasopharyngeal carcinoma, down-regulated 1"
"7895354"	"0.786286"	"5.43e-01"	"-0.639321"	"-6.43519"	"-0.0442801"	""	""
"8021113"	"0.786371"	"5.43e-01"	"-0.639185"	"-6.43528"	"-0.056486"	"C18orf25"	"chromosome 18 open reading frame 25"
"7894193"	"0.786419"	"5.43e-01"	"0.639091"	"-6.43534"	"0.0980645"	""	""
"8167360"	"0.786419"	"5.43e-01"	"0.639053"	"-6.43537"	"0.0790704"	"GATA1"	"GATA binding protein 1"
"8105063"	"0.786421"	"5.43e-01"	"0.638989"	"-6.43541"	"0.0557657"	""	""
"8102410"	"0.786421"	"5.43e-01"	"0.63897"	"-6.43542"	"0.0512581"	"LOC100996747///RPS26P11///RPS26///PDPK1"	"40S ribosomal protein S26///ribosomal protein S26 pseudogene 11///ribosomal protein S26///3-phosphoinositide dependent protein kinase 1"
"7969774"	"0.786476"	"5.43e-01"	"-0.638869"	"-6.43549"	"-0.0641663"	""	""
"8147344"	"0.786568"	"5.43e-01"	"-0.638726"	"-6.43559"	"-0.062015"	"PDP1"	"pyruvate dehyrogenase phosphatase catalytic subunit 1"
"7976488"	"0.786603"	"5.43e-01"	"0.63862"	"-6.43566"	"0.1015018"	"SERPI05"	"serpin family A member 5"
"7980970"	"0.786603"	"5.43e-01"	"-0.638558"	"-6.4357"	"-0.0465943"	"ITPK1"	"inositol-tetrakisphosphate 1-kinase"
"7987379"	"0.786603"	"5.43e-01"	"0.638492"	"-6.43575"	"0.0434702"	""	""
"7895389"	"0.786603"	"5.43e-01"	"-0.638479"	"-6.43576"	"-0.1918938"	""	""
"7948221"	"0.786603"	"5.43e-01"	"0.638452"	"-6.43578"	"0.0601633"	"PRG2"	"proteoglycan 2, pro eosinophil major basic protein"
"8005763"	"0.786603"	"5.43e-01"	"-0.638449"	"-6.43578"	"-0.0508763"	""	""
"7921275"	"0.786606"	"5.44e-01"	"0.638406"	"-6.43581"	"0.0593125"	"FCRL3"	"Fc receptor like 3"
"7894335"	"0.786627"	"5.44e-01"	"0.638342"	"-6.43585"	"0.1105282"	""	""
"7904448"	"0.786648"	"5.44e-01"	"0.638229"	"-6.43593"	"0.0641674"	""	""
"8148619"	"0.786648"	"5.44e-01"	"0.638226"	"-6.43593"	"0.0914836"	""	""
"7894059"	"0.786648"	"5.44e-01"	"0.638196"	"-6.43595"	"0.1467989"	""	""
"7946069"	"0.786648"	"5.44e-01"	"-0.63816"	"-6.43597"	"-0.0753773"	"OR51B2"	"olfactory receptor family 51 subfamily B member 2 (gene/pseudogene)"
"7980547"	"0.786688"	"5.44e-01"	"-0.638031"	"-6.43606"	"-0.0570432"	"SEL1L"	"SEL1L ERAD E3 ligase adaptor subunit"
"7896205"	"0.786688"	"5.44e-01"	"-0.637998"	"-6.43608"	"-0.0516691"	""	""
"8063549"	"0.786688"	"5.44e-01"	"0.637966"	"-6.4361"	"0.0713846"	""	""
"8060030"	"0.786688"	"5.44e-01"	"0.637956"	"-6.43611"	"0.0502739"	"HDAC4"	"histone deacetylase 4"
"7922095"	"0.786717"	"5.44e-01"	"0.637884"	"-6.43616"	"0.0744762"	"MPC2"	"mitochondrial pyruvate carrier 2"
"8175696"	"0.786726"	"5.44e-01"	"-0.637835"	"-6.43619"	"-0.0539409"	"GABRA3"	"gamma-aminobutyric acid type A receptor alpha3 subunit"
"8036341"	"0.786815"	"5.44e-01"	"0.637648"	"-6.43632"	"0.0588952"	"ZNF461"	"zinc finger protein 461"
"8103079"	"0.786815"	"5.44e-01"	"0.637644"	"-6.43632"	"0.0612862"	"PRMT9"	"protein arginine methyltransferase 9"
"8177449"	"0.786815"	"5.44e-01"	"0.637616"	"-6.43634"	"0.0599535"	"BPY2C///BPY2B///BPY2"	"basic charge, Y-linked, 2C///basic charge, Y-linked, 2B///basic charge, Y-linked, 2"
"8059343"	"0.787077"	"5.44e-01"	"0.637282"	"-6.43657"	"0.0472901"	""	""
"7895772"	"0.787081"	"5.44e-01"	"0.637156"	"-6.43665"	"0.1227068"	""	""
"7933999"	"0.787081"	"5.44e-01"	"-0.637094"	"-6.4367"	"-0.0901563"	"RUFY2"	"RUN and FYVE domain containing 2"
"7926851"	"0.787081"	"5.44e-01"	"0.637088"	"-6.4367"	"0.0459904"	"WAC"	"WW domain containing adaptor with coiled-coil"
"8122038"	"0.787081"	"5.44e-01"	"0.637068"	"-6.43671"	"0.0872265"	"TMEM200A"	"transmembrane protein 200A"
"7988327"	"0.787081"	"5.44e-01"	"0.637057"	"-6.43672"	"0.0578015"	"PATL2"	"PAT1 homolog 2"
"8119473"	"0.787081"	"5.44e-01"	"-0.637039"	"-6.43673"	"-0.0688667"	"TOMM6///PRICKLE4"	"translocase of outer mitochondrial membrane 6///prickle planar cell polarity protein 4"
"8031102"	"0.787136"	"5.44e-01"	"-0.636937"	"-6.4368"	"-0.0516045"	"PRPF31"	"pre-mR0 processing factor 31"
"8152701"	"0.787147"	"5.44e-01"	"0.636885"	"-6.43684"	"0.059728"	""	""
"7925759"	"0.787148"	"5.45e-01"	"0.636815"	"-6.43688"	"0.0553266"	"OR2T27"	"olfactory receptor family 2 subfamily T member 27"
"8019751"	"0.787148"	"5.45e-01"	"-0.636805"	"-6.43689"	"-0.0470874"	"RBFOX3"	"R0 binding protein, fox-1 homolog 3"
"7896340"	"0.787164"	"5.45e-01"	"0.636739"	"-6.43693"	"0.129938"	""	""
"7991186"	"0.787164"	"5.45e-01"	"0.636691"	"-6.43697"	"0.0483944"	"NTRK3"	"neurotrophic receptor tyrosine kinase 3"
"7895621"	"0.787164"	"5.45e-01"	"-0.636669"	"-6.43698"	"-0.0981324"	""	""
"8015387"	"0.787208"	"5.45e-01"	"0.636579"	"-6.43704"	"0.0844777"	"KRT17"	"keratin 17"
"8038246"	"0.787326"	"5.45e-01"	"0.636406"	"-6.43716"	"0.0907707"	"TULP2"	"tubby like protein 2"
"8103378"	"0.787357"	"5.45e-01"	"0.636332"	"-6.43721"	"0.0471554"	"ASIC5"	"acid sensing ion channel subunit family member 5"
"7963534"	"0.787399"	"5.45e-01"	"0.636198"	"-6.4373"	"0.0514211"	"KRT4"	"keratin 4"
"7925607"	"0.787399"	"5.45e-01"	"-0.636184"	"-6.43731"	"-0.0863013"	""	""
"8169665"	"0.787399"	"5.45e-01"	"0.636089"	"-6.43737"	"0.0659465"	"AKAP14"	"A-kinase anchoring protein 14"
"8052947"	"0.787399"	"5.45e-01"	"-0.636081"	"-6.43738"	"-0.1067918"	"CYP26B1"	"cytochrome P450 family 26 subfamily B member 1"
"7948371"	"0.787399"	"5.45e-01"	"0.636071"	"-6.43739"	"0.047169"	""	""
"8072883"	"0.787399"	"5.45e-01"	"0.636047"	"-6.4374"	"0.0435793"	"NOL12"	"nucleolar protein 12"
"8093152"	"0.787422"	"5.45e-01"	"-0.635982"	"-6.43745"	"-0.0534724"	""	""
"8114136"	"0.78743"	"5.45e-01"	"-0.635933"	"-6.43748"	"-0.0610597"	""	""
"8068496"	"0.78745"	"5.45e-01"	"0.635812"	"-6.43756"	"0.0434975"	"SIM2"	"single-minded family bHLH transcription factor 2"
"8099140"	"0.78745"	"5.45e-01"	"-0.635792"	"-6.43757"	"-0.0551982"	""	""
"8020453"	"0.78745"	"5.45e-01"	"0.635781"	"-6.43758"	"0.0886179"	""	""
"7895717"	"0.78745"	"5.45e-01"	"0.635752"	"-6.4376"	"0.0739511"	""	""
"7893688"	"0.787491"	"5.45e-01"	"-0.635611"	"-6.4377"	"-0.1968759"	""	""
"7994341"	"0.787491"	"5.45e-01"	"0.635574"	"-6.43772"	"0.0838989"	""	""
"8101844"	"0.787491"	"5.45e-01"	"0.635566"	"-6.43773"	"0.0462207"	"ADH5///ADH5"	"alcohol dehydrogenase 5 (class III), chi polypeptide///alcohol dehydrogenase 5 (class III), chi polypeptide"
"7982004"	"0.787491"	"5.45e-01"	"0.635517"	"-6.43776"	"0.1316648"	"SNORD116-28"	"small nucleolar R0, C/D box 116-28"
"7896657"	"0.787491"	"5.45e-01"	"-0.635508"	"-6.43777"	"-0.0631656"	""	""
"8032290"	"0.787542"	"5.45e-01"	"-0.635383"	"-6.43785"	"-0.0456102"	"TCF3"	"transcription factor 3"
"8106098"	"0.787542"	"5.45e-01"	"-0.635371"	"-6.43786"	"-0.0452807"	"MAP1B"	"microtubule associated protein 1B"
"8081339"	"0.787639"	"5.46e-01"	"0.635131"	"-6.43802"	"0.0665737"	""	""
"8055277"	"0.787639"	"5.46e-01"	"-0.635113"	"-6.43803"	"-0.0515398"	""	""
"7895435"	"0.787639"	"5.46e-01"	"0.635099"	"-6.43804"	"0.0639937"	""	""
"8029219"	"0.787639"	"5.46e-01"	"0.63507"	"-6.43806"	"0.0661738"	"TMEM145"	"transmembrane protein 145"
"8153709"	"0.787639"	"5.46e-01"	"0.635053"	"-6.43807"	"0.0826751"	"TMEM249///FBXL6"	"transmembrane protein 249///F-box and leucine rich repeat protein 6"
"7906742"	"0.787639"	"5.46e-01"	"0.634988"	"-6.43812"	"0.060421"	"PCP4L1"	"Purkinje cell protein 4 like 1"
"8132929"	"0.787639"	"5.46e-01"	"-0.634985"	"-6.43812"	"-0.1062606"	"GBAS"	"glioblastoma amplified sequence"
"8102869"	"0.787678"	"5.46e-01"	"-0.634847"	"-6.43821"	"-0.0829964"	""	""
"8162920"	"0.787678"	"5.46e-01"	"0.634809"	"-6.43824"	"0.1245563"	"PPP3R2"	"protein phosphatase 3 regulatory subunit B, beta"
"8126442"	"0.787678"	"5.46e-01"	"-0.634799"	"-6.43825"	"-0.0809109"	"TBCC"	"tubulin folding cofactor C"
"8067858"	"0.787678"	"5.46e-01"	"0.634783"	"-6.43826"	"0.0688603"	""	""
"8023995"	"0.787924"	"5.46e-01"	"-0.634466"	"-6.43847"	"-0.0600772"	"FSTL3"	"follistatin like 3"
"7895007"	"0.788"	"5.46e-01"	"-0.634341"	"-6.43855"	"-0.0745971"	""	""
"8029278"	"0.788214"	"5.46e-01"	"0.63406"	"-6.43874"	"0.0563259"	""	""
"8097973"	"0.788282"	"5.46e-01"	"0.633945"	"-6.43882"	"0.0617362"	"GUCY1B3"	"guanylate cyclase 1 soluble subunit beta"
"8044563"	"0.788313"	"5.46e-01"	"-0.63387"	"-6.43887"	"-0.0534941"	"IL1F10"	"interleukin 1 family member 10 (theta)"
"7947266"	"0.788506"	"5.46e-01"	"-0.633613"	"-6.43904"	"-0.0562395"	""	""
"7921793"	"0.788539"	"5.47e-01"	"-0.633537"	"-6.4391"	"-0.0471123"	"DEDD"	"death effector domain containing"
"8129099"	"0.788581"	"5.47e-01"	"-0.633422"	"-6.43917"	"-0.0581781"	"TSPYL1"	"TSPY like 1"
"7895464"	"0.788581"	"5.47e-01"	"0.63341"	"-6.43918"	"0.0742024"	""	""
"8039498"	"0.78865"	"5.47e-01"	"0.633293"	"-6.43926"	"0.0502824"	"SHISA7"	"shisa family member 7"
"7919162"	"0.788809"	"5.47e-01"	"0.633067"	"-6.43941"	"0.0776669"	"PPIAL4C///PPIAL4A///PPIAL4G///PPIA"	"peptidylprolyl isomerase A like 4C///peptidylprolyl isomerase A like 4A///peptidylprolyl isomerase A like 4G///peptidylprolyl isomerase A"
"8106597"	"0.788809"	"5.47e-01"	"-0.633015"	"-6.43945"	"-0.0507001"	"SPZ1"	"spermatogenic leucine zipper 1"
"7962479"	"0.788809"	"5.47e-01"	"0.632995"	"-6.43946"	"0.2294044"	""	""
"8014757"	"0.788883"	"5.47e-01"	"0.632872"	"-6.43954"	"0.0427949"	"FBXO47"	"F-box protein 47"
"8024273"	"0.788929"	"5.47e-01"	"-0.632778"	"-6.43961"	"-0.0835175"	"NDUFS7"	"0DH:ubiquinone oxidoreductase core subunit S7"
"7896410"	"0.788929"	"5.47e-01"	"-0.632741"	"-6.43963"	"-0.1449563"	""	""
"7998679"	"0.788936"	"5.47e-01"	"0.63269"	"-6.43967"	"0.0642061"	"ZNF598"	"zinc finger protein 598"
"8059301"	"0.788936"	"5.47e-01"	"0.632606"	"-6.43972"	"0.0556837"	"PAX3"	"paired box 3"
"8096538"	"0.788936"	"5.47e-01"	"0.63256"	"-6.43975"	"0.0492698"	"RAP1GDS1"	"Rap1 GTPase-GDP dissociation stimulator 1"
"8013327"	"0.788936"	"5.47e-01"	"0.632518"	"-6.43978"	"0.0550497"	"LOC79999"	"uncharacterized LOC79999"
"8136370"	"0.788936"	"5.47e-01"	"-0.632496"	"-6.4398"	"-0.0465443"	"AGBL3"	"ATP/GTP binding protein like 3"
"8112007"	"0.788936"	"5.47e-01"	"0.632477"	"-6.43981"	"0.0608137"	"EMB"	"embigin"
"7892979"	"0.788936"	"5.47e-01"	"-0.632456"	"-6.43982"	"-0.0714335"	""	""
"8091972"	"0.78923"	"5.47e-01"	"-0.632035"	"-6.44011"	"-0.0704167"	"MECOM"	"MDS1 and EVI1 complex locus"
"8074070"	"0.78923"	"5.47e-01"	"0.63203"	"-6.44011"	"0.0767396"	"MIOX"	"myo-inositol oxygenase"
"8031684"	"0.78923"	"5.47e-01"	"-0.632006"	"-6.44012"	"-0.042963"	""	""
"8073960"	"0.789255"	"5.48e-01"	"0.63194"	"-6.44017"	"0.0803715"	"PIM3"	"Pim-3 proto-oncogene, serine/threonine kinase"
"7997810"	"0.789309"	"5.48e-01"	"0.631839"	"-6.44024"	"0.0541371"	"CTU2"	"cytosolic thiouridylase subunit 2"
"7893295"	"0.789359"	"5.48e-01"	"0.631662"	"-6.44036"	"0.1877557"	""	""
"8000974"	"0.789359"	"5.48e-01"	"0.631652"	"-6.44036"	"0.0760905"	"ZNF668"	"zinc finger protein 668"
"8030964"	"0.789359"	"5.48e-01"	"0.631598"	"-6.4404"	"0.0653452"	"ERVFRD-2"	"endogenous retrovirus group FRD member 2"
"8071202"	"0.789359"	"5.48e-01"	"-0.63158"	"-6.44041"	"-0.053477"	""	""
"8145622"	"0.789359"	"5.48e-01"	"0.631548"	"-6.44043"	"0.1234989"	""	""
"7939197"	"0.789359"	"5.48e-01"	"-0.631536"	"-6.44044"	"-0.0498333"	"HIPK3"	"homeodomain interacting protein kinase 3"
"8140579"	"0.789359"	"5.48e-01"	"-0.631505"	"-6.44046"	"-0.0567755"	"CAC02D1"	"calcium voltage-gated channel auxiliary subunit alpha2delta 1"
"8024299"	"0.789447"	"5.48e-01"	"-0.631313"	"-6.44059"	"-0.0577947"	"RPS15"	"ribosomal protein S15"
"8042867"	"0.789447"	"5.48e-01"	"0.631278"	"-6.44061"	"0.0531273"	"INO80B-WBP1///WBP1"	"INO80B-WBP1 readthrough (NMD candidate)///WW domain binding protein 1"
"8128934"	"0.789447"	"5.48e-01"	"-0.63125"	"-6.44063"	"-0.0752166"	""	""
"7894882"	"0.789447"	"5.48e-01"	"0.631248"	"-6.44063"	"0.095324"	""	""
"8096718"	"0.789461"	"5.48e-01"	"0.631193"	"-6.44067"	"0.0686327"	"AIMP1"	"aminoacyl tR0 synthetase complex interacting multifunctional protein 1"
"8031398"	"0.789476"	"5.48e-01"	"-0.631135"	"-6.44071"	"-0.0556681"	"NLRP2"	"NLR family pyrin domain containing 2"
"8146633"	"0.789476"	"5.48e-01"	"0.631097"	"-6.44073"	"0.1026136"	"UG0898H09"	"uncharacterized LOC643763"
"8139765"	"0.789666"	"5.48e-01"	"0.630826"	"-6.44092"	"0.1261998"	""	""
"7908635"	"0.789666"	"5.48e-01"	"0.630766"	"-6.44096"	"0.0764896"	""	""
"7975595"	"0.789666"	"5.48e-01"	"0.630764"	"-6.44096"	"0.0618227"	"C14orf169"	"chromosome 14 open reading frame 169"
"8039909"	"0.789666"	"5.48e-01"	"0.630725"	"-6.44098"	"0.0704754"	"CCNL2"	"cyclin L2"
"8065185"	"0.789682"	"5.48e-01"	"-0.630593"	"-6.44107"	"-0.0637528"	"OVOL2"	"ovo like zinc finger 2"
"8100076"	"0.789682"	"5.48e-01"	"-0.630587"	"-6.44108"	"-0.0420282"	"YIPF7"	"Yip1 domain family member 7"
"8068130"	"0.789682"	"5.48e-01"	"-0.630566"	"-6.44109"	"-0.0596947"	"KRTAP13-1"	"keratin associated protein 13-1"
"7954098"	"0.789682"	"5.48e-01"	"-0.630499"	"-6.44114"	"-0.0703892"	""	""
"7926563"	"0.789682"	"5.48e-01"	"-0.630474"	"-6.44115"	"-0.0578204"	""	""
"8086330"	"0.789682"	"5.48e-01"	"-0.630448"	"-6.44117"	"-0.1766319"	"CSRNP1"	"cysteine and serine rich nuclear protein 1"
"8081546"	"0.789682"	"5.48e-01"	"0.63043"	"-6.44118"	"0.1954466"	""	""
"7896227"	"0.789725"	"5.48e-01"	"0.630341"	"-6.44124"	"0.049773"	""	""
"7952373"	"0.789797"	"5.49e-01"	"0.630195"	"-6.44134"	"0.0528458"	"OR6X1"	"olfactory receptor family 6 subfamily X member 1"
"8056005"	"0.789797"	"5.49e-01"	"-0.630182"	"-6.44135"	"-0.0810313"	"ACVR1"	"activin A receptor type 1"
"7894941"	"0.789861"	"5.49e-01"	"-0.630054"	"-6.44143"	"-0.0530082"	""	""
"7906140"	"0.789861"	"5.49e-01"	"-0.63003"	"-6.44145"	"-0.0541582"	"PMF1-BGLAP///BGLAP"	"PMF1-BGLAP readthrough///bone gamma-carboxyglutamate protein"
"8157036"	"0.789927"	"5.49e-01"	"-0.629912"	"-6.44153"	"-0.0535603"	""	""
"7910971"	"0.789927"	"5.49e-01"	"0.629861"	"-6.44156"	"0.0603792"	"WDR64"	"WD repeat domain 64"
"7896218"	"0.789927"	"5.49e-01"	"0.629819"	"-6.44159"	"0.1571482"	""	""
"8017235"	"0.789927"	"5.49e-01"	"-0.629794"	"-6.44161"	"-0.0450202"	"APPBP2"	"amyloid beta precursor protein binding protein 2"
"7936949"	"0.789927"	"5.49e-01"	"0.629759"	"-6.44163"	"0.0517242"	"DHX32"	"DEAH-box helicase 32 (putative)"
"7977075"	"0.790163"	"5.49e-01"	"-0.629403"	"-6.44187"	"-0.0765817"	"SNORA28"	"small nucleolar R0, H/ACA box 28"
"8092055"	"0.790163"	"5.49e-01"	"0.629315"	"-6.44193"	"0.0641094"	"SLC7A14"	"solute carrier family 7 member 14"
"7931832"	"0.790163"	"5.49e-01"	"0.62931"	"-6.44193"	"0.0429639"	"AKR1C2"	"aldo-keto reductase family 1, member C2"
"7956287"	"0.790163"	"5.49e-01"	"-0.629296"	"-6.44194"	"-0.0781615"	"0B2"	"NGFI-A binding protein 2"
"8173501"	"0.790163"	"5.49e-01"	"0.629285"	"-6.44195"	"0.1693171"	""	""
"7935188"	"0.790163"	"5.49e-01"	"0.629173"	"-6.44202"	"0.0999235"	"SORBS1"	"sorbin and SH3 domain containing 1"
"8169541"	"0.790163"	"5.49e-01"	"-0.629156"	"-6.44204"	"-0.0536605"	"DOCK11"	"dedicator of cytokinesis 11"
"8064581"	"0.790163"	"5.49e-01"	"0.629154"	"-6.44204"	"0.0444963"	"FASTKD5///UBOX5"	"FAST kinase domains 5///U-box domain containing 5"
"8042974"	"0.790163"	"5.49e-01"	"-0.629115"	"-6.44206"	"-0.0565853"	""	""
"8011188"	"0.790163"	"5.49e-01"	"0.629097"	"-6.44207"	"0.0774424"	"TLCD2"	"TLC domain containing 2"
"7949588"	"0.790204"	"5.49e-01"	"0.629011"	"-6.44213"	"0.0716358"	"CD248"	"CD248 molecule"
"7921834"	"0.790289"	"5.49e-01"	"0.628848"	"-6.44224"	"0.0417825"	"APOA2"	"apolipoprotein A2"
"8134552"	"0.790289"	"5.49e-01"	"-0.628809"	"-6.44227"	"-0.0486616"	"ARPC1B"	"actin related protein 2/3 complex subunit 1B"
"8144213"	"0.790289"	"5.49e-01"	"0.628798"	"-6.44227"	"0.0732879"	"VIPR2"	"vasoactive intestinal peptide receptor 2"
"7924150"	"0.790341"	"5.50e-01"	"-0.628699"	"-6.44234"	"-0.1358923"	"TMEM206"	"transmembrane protein 206"
"7894124"	"0.79037"	"5.50e-01"	"-0.6286"	"-6.44241"	"-0.1374576"	""	""
"8138189"	"0.79037"	"5.50e-01"	"-0.628558"	"-6.44244"	"-0.0632411"	"RPA3"	"replication protein A3"
"7994675"	"0.79037"	"5.50e-01"	"0.628537"	"-6.44245"	"0.0809484"	"ASPHD1"	"aspartate beta-hydroxylase domain containing 1"
"7942118"	"0.79037"	"5.50e-01"	"-0.628508"	"-6.44247"	"-0.0730407"	"MYEOV"	"myeloma overexpressed"
"8023935"	"0.790388"	"5.50e-01"	"0.628449"	"-6.44251"	"0.0420438"	""	""
"8062705"	"0.79043"	"5.50e-01"	"-0.628362"	"-6.44257"	"-0.0743155"	"L3MBTL1"	"l(3)mbt-like 1 (Drosophila)"
"8149192"	"0.790468"	"5.50e-01"	"-0.628279"	"-6.44262"	"-0.0657351"	"DEFB104B///DEFB104A"	"defensin beta 104B///defensin beta 104A"
"7939368"	"0.79049"	"5.50e-01"	"-0.628216"	"-6.44266"	"-0.0561433"	"TRIM44"	"tripartite motif containing 44"
"7994463"	"0.790628"	"5.50e-01"	"-0.627994"	"-6.44281"	"-0.0609512"	"ATP2A1"	"ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 1"
"8163485"	"0.790628"	"5.50e-01"	"0.62798"	"-6.44282"	"0.0481865"	"RNF183"	"ring finger protein 183"
"8155200"	"0.790734"	"5.50e-01"	"-0.627786"	"-6.44295"	"-0.0648201"	"CCIN"	"calicin"
"8121622"	"0.790734"	"5.50e-01"	"0.627779"	"-6.44296"	"0.0950263"	"RSPH4A"	"radial spoke head 4 homolog A"
"7914178"	"0.790734"	"5.50e-01"	"-0.627742"	"-6.44298"	"-0.0590067"	""	""
"8115623"	"0.790753"	"5.50e-01"	"-0.627645"	"-6.44304"	"-0.064696"	"ATP10B"	"ATPase phospholipid transporting 10B (putative)"
"8179782"	"0.790753"	"5.50e-01"	"0.627642"	"-6.44305"	"0.0477159"	"BAG6"	"BCL2 associated athanogene 6"
"8149825"	"0.790876"	"5.50e-01"	"0.627464"	"-6.44317"	"0.0603217"	"STC1"	"stanniocalcin 1"
"8112894"	"0.790931"	"5.50e-01"	"-0.627363"	"-6.44323"	"-0.1621641"	""	""
"8152252"	"0.79095"	"5.50e-01"	"0.627302"	"-6.44327"	"0.0715134"	"BAALC-AS2"	"BAALC antisense R0 2"
"8012326"	"0.791037"	"5.50e-01"	"-0.627141"	"-6.44338"	"-0.05911"	"ALOXE3"	"arachidonate lipoxygenase 3"
"7940717"	"0.791037"	"5.50e-01"	"0.627125"	"-6.44339"	"0.0687516"	"SLC3A2"	"solute carrier family 3 member 2"
"8022243"	"0.791054"	"5.51e-01"	"0.627067"	"-6.44343"	"0.0682739"	""	""
"8006812"	"0.7911"	"5.51e-01"	"-0.626975"	"-6.44349"	"-0.0655065"	"PSMB3"	"proteasome subunit beta 3"
"8167797"	"0.791115"	"5.51e-01"	"-0.626919"	"-6.44353"	"-0.0635808"	"GNL3L"	"G protein nucleolar 3 like"
"7894100"	"0.791136"	"5.51e-01"	"0.626852"	"-6.44357"	"0.0448672"	""	""
"7970828"	"0.791136"	"5.51e-01"	"0.626816"	"-6.4436"	"0.0836377"	"OK/SW-CL.58"	"OK/SW-CL.58"
"8142232"	"0.791217"	"5.51e-01"	"0.626667"	"-6.4437"	"0.0452131"	"LAMB4"	"laminin subunit beta 4"
"8050255"	"0.791217"	"5.51e-01"	"-0.626646"	"-6.44371"	"-0.0903767"	"NOL10"	"nucleolar protein 10"
"8080991"	"0.79124"	"5.51e-01"	"0.626554"	"-6.44377"	"0.0472499"	"HNRNPA3///HNRNPA3P1"	"heterogeneous nuclear ribonucleoprotein A3///heterogeneous nuclear ribonucleoprotein A3 pseudogene 1"
"8116348"	"0.79124"	"5.51e-01"	"-0.626541"	"-6.44378"	"-0.0577986"	"TBC1D9B"	"TBC1 domain family member 9B"
"7894375"	"0.791288"	"5.51e-01"	"-0.626412"	"-6.44387"	"-0.0688448"	""	""
"7964596"	"0.791288"	"5.51e-01"	"0.626408"	"-6.44387"	"0.2039282"	""	""
"7962058"	"0.791386"	"5.51e-01"	"0.626258"	"-6.44397"	"0.0767262"	"TMTC1"	"transmembrane and tetratricopeptide repeat containing 1"
"8010212"	"0.79143"	"5.51e-01"	"0.626103"	"-6.44407"	"0.0618477"	"TMC8"	"transmembrane channel like 8"
"8151209"	"0.79143"	"5.51e-01"	"-0.626099"	"-6.44408"	"-0.0845013"	""	""
"8141765"	"0.79143"	"5.51e-01"	"-0.62609"	"-6.44408"	"-0.0819312"	"LOC102724229"	"uncharacterized LOC102724229"
"7895628"	"0.791562"	"5.51e-01"	"0.625875"	"-6.44422"	"0.2594067"	""	""
"7991386"	"0.791562"	"5.51e-01"	"-0.625862"	"-6.44423"	"-0.0542408"	"CIB1"	"calcium and integrin binding 1"
"8139019"	"0.791622"	"5.51e-01"	"0.625755"	"-6.4443"	"0.0905549"	""	""
"8091656"	"0.79165"	"5.51e-01"	"-0.625665"	"-6.44436"	"-0.0537189"	"METTL15"	"methyltransferase like 15"
"8081343"	"0.79165"	"5.51e-01"	"0.625605"	"-6.4444"	"0.069225"	"TRMT10C"	"tR0 methyltransferase 10C, mitochondrial RNase P subunit"
"8029435"	"0.79165"	"5.51e-01"	"-0.625605"	"-6.4444"	"-0.0548244"	""	""
"8179750"	"0.791884"	"5.52e-01"	"0.625302"	"-6.44461"	"0.051833"	"ATP6V1G2-DDX39B///DDX39B"	"ATP6V1G2-DDX39B readthrough (NMD candidate)///DEAD-box helicase 39B"
"7938263"	"0.791907"	"5.52e-01"	"0.625238"	"-6.44465"	"0.0960272"	"EIF3F"	"eukaryotic translation initiation factor 3 subunit F"
"8160377"	"0.79196"	"5.52e-01"	"0.625115"	"-6.44473"	"0.0547912"	"IF021///IF017///IF016///IF014///IF010///IF07///IF04"	"interferon alpha 21///interferon alpha 17///interferon alpha 16///interferon alpha 14///interferon alpha 10///interferon alpha 7///interferon alpha 4"
